date,channel,sku,units_sold,revenue,promo_flag,category
2025-10-17,Ecommerce,BEER_IPA_4PK,2,25.98,0,Beer
2025-10-17,Retail,ALE_PALE_6PK,18,188.82,0,Beer
2025-10-17,Retail,BEER_IPA_4PK,11,142.89,0,Beer
2025-10-17,Retail,BEER_LAGER_6PK,35,356.076,1,Beer
2025-10-17,Retail,BEER_STOUT_6PK,22,261.382,1,Beer
2025-10-17,Retail,UNKNOWN_SKU_999,7,35.0,0,Legacy
2025-10-18,Ecommerce,ALE_PALE_6PK,10,104.9,0,Beer
2025-10-18,Ecommerce,BEER_LAGER_6PK,6,65.94,0,Beer
2025-10-18,Ecommerce,BEER_STOUT_6PK,11,131.89000000000001,0,Beer
2025-10-18,Retail,ALE_PALE_6PK,18,188.82,0,Beer
2025-10-18,Retail,BEER_IPA_4PK,51,615.726,1,Beer
2025-10-18,Retail,BEER_LAGER_6PK,14,153.86,0,Beer
2025-10-18,Retail,BEER_STOUT_6PK,25,299.75,0,Beer
2025-10-19,Ecommerce,ALE_PALE_6PK,16,167.84,0,Beer
2025-10-19,Ecommerce,BEER_IPA_4PK,8,103.92,0,Beer
2025-10-19,Ecommerce,BEER_LAGER_6PK,17,186.83,0,Beer
2025-10-19,Ecommerce,BEER_STOUT_6PK,6,71.94,0,Beer
2025-10-19,Retail,ALE_PALE_6PK,27,262.25,1,Beer
2025-10-19,Retail,BEER_IPA_4PK,28,363.72,0,Beer
2025-10-19,Retail,BEER_LAGER_6PK,32,342.88800000000003,1,Beer
2025-10-19,Retail,BEER_STOUT_6PK,43,515.57,0,Beer
2025-10-20,Ecommerce,ALE_PALE_6PK,19,199.31,0,Beer
2025-10-20,Ecommerce,BEER_STOUT_6PK,10,119.9,0,Beer
2025-10-20,Retail,ALE_PALE_6PK,8,83.92,0,Beer
2025-10-20,Retail,BEER_IPA_4PK,23,298.77000000000004,0,Beer
2025-10-20,Retail,BEER_LAGER_6PK,18,197.82,0,Beer
2025-10-20,Retail,BEER_STOUT_6PK,37,422.048,1,Beer
2025-10-21,Retail,ALE_PALE_6PK,32,335.68,0,Beer
2025-10-21,Retail,BEER_IPA_4PK,22,285.78000000000003,0,Beer
2025-10-21,Retail,BEER_LAGER_6PK,21,230.79000000000002,0,Beer
2025-10-21,Retail,BEER_STOUT_6PK,16,191.84,0,Beer
2025-10-22,Ecommerce,ALE_PALE_6PK,12,124.83099999999999,0,Beer
2025-10-22,Ecommerce,BEER_IPA_4PK,2,25.98,0,Beer
2025-10-22,Ecommerce,BEER_LAGER_6PK,4,43.96,0,Beer
2025-10-22,Ecommerce,BEER_STOUT_6PK,2,23.98,0,Beer
2025-10-22,Retail,ALE_PALE_6PK,17,169.93800000000002,1,Beer
2025-10-22,Retail,BEER_IPA_4PK,26,337.74,0,Beer
2025-10-22,Retail,BEER_LAGER_6PK,23,252.77,0,Beer
2025-10-22,Retail,BEER_STOUT_6PK,23,275.77,0,Beer
2025-10-23,Ecommerce,ALE_PALE_6PK,2,20.98,0,Beer
2025-10-23,Ecommerce,BEER_IPA_4PK,16,207.84,0,Beer
2025-10-23,Ecommerce,BEER_LAGER_6PK,4,43.96,0,Beer
2025-10-23,Retail,ALE_PALE_6PK,27,283.23,0,Beer
2025-10-23,Retail,BEER_IPA_4PK,14,171.46800000000002,1,Beer
2025-10-23,Retail,BEER_LAGER_6PK,26,272.552,1,Beer
2025-10-23,Retail,BEER_STOUT_6PK,17,203.82999999999998,0,Beer
2025-10-23,Retail,UNKNOWN_SKU_999,3,15.0,0,Legacy
2025-10-24,Ecommerce,ALE_PALE_6PK,15,157.35,0,Beer
2025-10-24,Ecommerce,BEER_LAGER_6PK,16,175.84,0,Beer
2025-10-24,Retail,ALE_PALE_6PK,27,283.23,0,Beer
2025-10-24,Retail,BEER_IPA_4PK,21,272.79,0,Beer
2025-10-24,Retail,BEER_LAGER_6PK,12,131.88,0,Beer
2025-10-24,Retail,BEER_STOUT_6PK,17,203.82999999999998,0,Beer
2025-10-24,Retail,UNKNOWN_SKU_999,2,10.0,0,Legacy
2025-10-25,Ecommerce,ALE_PALE_6PK,15,157.35,0,Beer
2025-10-25,Ecommerce,BEER_IPA_4PK,11,141.591,0,Beer
2025-10-25,Ecommerce,BEER_LAGER_6PK,14,153.86,0,Beer
2025-10-25,Retail,ALE_PALE_6PK,30,314.7,0,Beer
2025-10-25,Retail,BEER_IPA_4PK,44,540.384,1,Beer
2025-10-25,Retail,BEER_LAGER_6PK,18,197.82000000000002,0,Beer
2025-10-25,Retail,BEER_STOUT_6PK,24,287.76,0,Beer
2025-10-26,Ecommerce,ALE_PALE_6PK,11,115.39,0,Beer
2025-10-26,Ecommerce,BEER_IPA_4PK,16,207.84,0,Beer
2025-10-26,Ecommerce,BEER_LAGER_6PK,6,65.94,0,Beer
2025-10-26,Ecommerce,BEER_STOUT_6PK,1,11.99,0,Beer
2025-10-26,Retail,ALE_PALE_6PK,37,388.13,0,Beer
2025-10-26,Retail,BEER_IPA_4PK,32,415.68,0,Beer
2025-10-26,Retail,BEER_LAGER_6PK,29,318.71000000000004,0,Beer
2025-10-26,Retail,BEER_STOUT_6PK,40,479.6,0,Beer
2025-10-26,Retail,UNKNOWN_SKU_999,11,55.0,0,Legacy
2025-10-27,Ecommerce,BEER_LAGER_6PK,14,152.76100000000002,0,Beer
2025-10-27,Ecommerce,BEER_STOUT_6PK,2,23.98,0,Beer
2025-10-27,Retail,ALE_PALE_6PK,21,220.29000000000002,0,Beer
2025-10-27,Retail,BEER_IPA_4PK,24,311.76,0,Beer
2025-10-27,Retail,BEER_LAGER_6PK,30,329.7,0,Beer
2025-10-27,Retail,BEER_STOUT_6PK,12,143.88,0,Beer
2025-10-27,Retail,UNKNOWN_SKU_999,1,5.0,0,Legacy
2025-10-28,Ecommerce,ALE_PALE_6PK,16,167.84,0,Beer
2025-10-28,Ecommerce,BEER_IPA_4PK,4,51.96,0,Beer
2025-10-28,Ecommerce,BEER_LAGER_6PK,16,175.84,0,Beer
2025-10-28,Ecommerce,BEER_STOUT_6PK,14,167.86,0,Beer
2025-10-28,Retail,ALE_PALE_6PK,23,241.26999999999998,0,Beer
2025-10-28,Retail,BEER_IPA_4PK,16,207.84,0,Beer
2025-10-28,Retail,BEER_LAGER_6PK,35,384.65,0,Beer
2025-10-28,Retail,BEER_STOUT_6PK,22,239.8,1,Beer
2025-10-29,Ecommerce,BEER_IPA_4PK,2,25.98,0,Beer
2025-10-29,Ecommerce,BEER_LAGER_6PK,15,164.85,0,Beer
2025-10-29,Ecommerce,BEER_STOUT_6PK,13,155.87,0,Beer
2025-10-29,Retail,ALE_PALE_6PK,16,167.84000000000003,0,Beer
2025-10-29,Retail,BEER_IPA_4PK,20,259.8,0,Beer
2025-10-29,Retail,BEER_LAGER_6PK,24,263.76,0,Beer
2025-10-29,Retail,BEER_STOUT_6PK,16,170.258,1,Beer
2025-10-30,Ecommerce,ALE_PALE_6PK,17,178.33,0,Beer
2025-10-30,Ecommerce,BEER_IPA_4PK,10,129.9,0,Beer
2025-10-30,Ecommerce,BEER_LAGER_6PK,17,186.83,0,Beer
2025-10-30,Ecommerce,BEER_STOUT_6PK,15,179.85,0,Beer
2025-10-30,Retail,ALE_PALE_6PK,24,251.76,0,Beer
2025-10-30,Retail,BEER_IPA_4PK,16,207.84,0,Beer
2025-10-30,Retail,BEER_LAGER_6PK,19,208.81,0,Beer
2025-10-30,Retail,BEER_STOUT_6PK,18,215.82,0,Beer
2025-10-30,Retail,UNKNOWN_SKU_999,10,50.0,0,Legacy
2025-10-31,Ecommerce,BEER_LAGER_6PK,8,87.92,0,Beer
2025-10-31,Ecommerce,BEER_STOUT_6PK,2,22.781,0,Beer
2025-10-31,Retail,ALE_PALE_6PK,14,146.85999999999999,0,Beer
2025-10-31,Retail,BEER_IPA_4PK,12,155.88,0,Beer
2025-10-31,Retail,BEER_LAGER_6PK,7,76.93,0,Beer
2025-10-31,Retail,BEER_STOUT_6PK,25,299.75,0,Beer
2025-11-01,Ecommerce,ALE_PALE_6PK,11,115.39,0,Beer
2025-11-01,Ecommerce,BEER_IPA_4PK,5,64.95,0,Beer
2025-11-01,Ecommerce,BEER_LAGER_6PK,1,10.99,0,Beer
2025-11-01,Ecommerce,BEER_STOUT_6PK,3,35.97,0,Beer
2025-11-01,Retail,ALE_PALE_6PK,36,377.64,0,Beer
2025-11-01,Retail,BEER_IPA_4PK,26,337.74,0,Beer
2025-11-01,Retail,BEER_LAGER_6PK,24,263.76,0,Beer
2025-11-01,Retail,BEER_STOUT_6PK,42,503.58000000000004,0,Beer
2025-11-02,Ecommerce,ALE_PALE_6PK,4,41.96,0,Beer
2025-11-02,Ecommerce,BEER_LAGER_6PK,16,174.741,0,Beer
2025-11-02,Ecommerce,BEER_STOUT_6PK,9,107.91,0,Beer
2025-11-02,Retail,ALE_PALE_6PK,44,461.56,0,Beer
2025-11-02,Retail,BEER_IPA_4PK,42,545.58,0,Beer
2025-11-02,Retail,BEER_LAGER_6PK,34,373.66,0,Beer
2025-11-02,Retail,BEER_STOUT_6PK,18,215.82,0,Beer
2025-11-03,Ecommerce,ALE_PALE_6PK,16,167.84,0,Beer
2025-11-03,Ecommerce,BEER_IPA_4PK,14,181.86,0,Beer
2025-11-03,Ecommerce,BEER_LAGER_6PK,9,98.91,0,Beer
2025-11-03,Ecommerce,BEER_STOUT_6PK,10,119.9,0,Beer
2025-11-03,Retail,ALE_PALE_6PK,22,230.78,0,Beer
2025-11-03,Retail,BEER_IPA_4PK,10,129.9,0,Beer
2025-11-03,Retail,BEER_LAGER_6PK,24,250.572,1,Beer
2025-11-03,Retail,BEER_STOUT_6PK,17,203.82999999999998,0,Beer
2025-11-04,Ecommerce,ALE_PALE_6PK,11,115.39,0,Beer
2025-11-04,Ecommerce,BEER_IPA_4PK,3,38.97,0,Beer
2025-11-04,Ecommerce,BEER_LAGER_6PK,9,98.91,0,Beer
2025-11-04,Ecommerce,BEER_STOUT_6PK,1,11.99,0,Beer
2025-11-04,Retail,ALE_PALE_6PK,24,251.76,0,Beer
2025-11-04,Retail,BEER_IPA_4PK,22,285.78,0,Beer
2025-11-04,Retail,BEER_LAGER_6PK,15,164.85,0,Beer
2025-11-04,Retail,BEER_STOUT_6PK,22,239.8,1,Beer
2025-11-05,Ecommerce,BEER_IPA_4PK,1,12.99,0,Beer
2025-11-05,Ecommerce,BEER_STOUT_6PK,5,59.95,0,Beer
2025-11-05,Retail,ALE_PALE_6PK,19,199.31,0,Beer
2025-11-05,Retail,BEER_IPA_4PK,18,233.82,0,Beer
2025-11-05,Retail,BEER_LAGER_6PK,16,175.84000000000003,0,Beer
2025-11-05,Retail,BEER_STOUT_6PK,28,335.72,0,Beer
2025-11-05,Retail,UNKNOWN_SKU_999,5,25.0,0,Legacy
2025-11-06,Ecommerce,BEER_IPA_4PK,3,38.97,0,Beer
2025-11-06,Ecommerce,BEER_LAGER_6PK,9,98.91,0,Beer
2025-11-06,Ecommerce,BEER_STOUT_6PK,12,143.88,0,Beer
2025-11-06,Retail,ALE_PALE_6PK,19,199.31,0,Beer
2025-11-06,Retail,BEER_IPA_4PK,34,400.092,1,Beer
2025-11-06,Retail,BEER_LAGER_6PK,16,175.84,0,Beer
2025-11-06,Retail,BEER_STOUT_6PK,20,239.8,0,Beer
2025-11-07,Ecommerce,ALE_PALE_6PK,10,104.9,0,Beer
2025-11-07,Ecommerce,BEER_IPA_4PK,18,233.82,0,Beer
2025-11-07,Ecommerce,BEER_STOUT_6PK,2,23.98,0,Beer
2025-11-07,Retail,ALE_PALE_6PK,15,157.35,0,Beer
2025-11-07,Retail,BEER_IPA_4PK,21,272.79,0,Beer
2025-11-07,Retail,BEER_LAGER_6PK,30,329.70000000000005,0,Beer
2025-11-07,Retail,BEER_STOUT_6PK,18,215.82,0,Beer
2025-11-07,Retail,UNKNOWN_SKU_999,5,25.0,0,Legacy
2025-11-08,Ecommerce,ALE_PALE_6PK,16,167.84,0,Beer
2025-11-08,Ecommerce,BEER_IPA_4PK,7,90.93,0,Beer
2025-11-08,Ecommerce,BEER_STOUT_6PK,18,215.82,0,Beer
2025-11-08,Retail,ALE_PALE_6PK,28,293.72,0,Beer
2025-11-08,Retail,BEER_IPA_4PK,32,415.68,0,Beer
2025-11-08,Retail,BEER_LAGER_6PK,39,428.61,0,Beer
2025-11-08,Retail,BEER_STOUT_6PK,26,311.74,0,Beer
2025-11-08,Retail,UNKNOWN_SKU_999,21,105.0,0,Legacy
2025-11-09,Ecommerce,BEER_IPA_4PK,1,12.99,0,Beer
2025-11-09,Ecommerce,BEER_LAGER_6PK,13,142.87,0,Beer
2025-11-09,Ecommerce,BEER_STOUT_6PK,7,83.93,0,Beer
2025-11-09,Retail,ALE_PALE_6PK,28,293.72,0,Beer
2025-11-09,Retail,BEER_IPA_4PK,26,337.74,0,Beer
2025-11-09,Retail,BEER_LAGER_6PK,18,197.82,0,Beer
2025-11-09,Retail,BEER_STOUT_6PK,28,335.72,0,Beer
2025-11-10,Ecommerce,ALE_PALE_6PK,5,52.45,0,Beer
2025-11-10,Ecommerce,BEER_LAGER_6PK,11,120.89,0,Beer
2025-11-10,Ecommerce,BEER_STOUT_6PK,6,71.94,0,Beer
2025-11-10,Retail,ALE_PALE_6PK,15,157.35,0,Beer
2025-11-10,Retail,BEER_IPA_4PK,19,223.428,1,Beer
2025-11-10,Retail,BEER_LAGER_6PK,28,307.72,0,Beer
2025-11-10,Retail,BEER_STOUT_6PK,24,287.76,0,Beer
2025-11-10,Retail,UNKNOWN_SKU_999,7,35.0,0,Legacy
2025-11-11,Ecommerce,BEER_LAGER_6PK,10,109.9,0,Beer
2025-11-11,Ecommerce,BEER_STOUT_6PK,3,35.97,0,Beer
2025-11-11,Retail,ALE_PALE_6PK,17,178.33,0,Beer
2025-11-11,Retail,BEER_IPA_4PK,17,220.83,0,Beer
2025-11-11,Retail,BEER_LAGER_6PK,21,230.79,0,Beer
2025-11-11,Retail,BEER_STOUT_6PK,16,191.84,0,Beer
2025-11-11,Retail,UNKNOWN_SKU_999,12,48.0,1,Legacy
2025-11-12,Ecommerce,BEER_IPA_4PK,15,194.85,0,Beer
2025-11-12,Retail,ALE_PALE_6PK,30,295.818,1,Beer
2025-11-12,Retail,BEER_IPA_4PK,20,244.212,1,Beer
2025-11-12,Retail,BEER_LAGER_6PK,34,358.274,1,Beer
2025-11-12,Retail,BEER_STOUT_6PK,27,323.73,0,Beer
2025-11-13,Ecommerce,ALE_PALE_6PK,14,146.86,0,Beer
2025-11-13,Ecommerce,BEER_IPA_4PK,12,155.88,0,Beer
2025-11-13,Ecommerce,BEER_STOUT_6PK,5,59.95,0,Beer
2025-11-13,Retail,ALE_PALE_6PK,14,146.86,0,Beer
2025-11-13,Retail,BEER_IPA_4PK,13,168.87,0,Beer
2025-11-13,Retail,BEER_LAGER_6PK,21,230.79,0,Beer
2025-11-13,Retail,BEER_STOUT_6PK,21,244.596,1,Beer
2025-11-14,Ecommerce,ALE_PALE_6PK,10,104.9,0,Beer
2025-11-14,Ecommerce,BEER_IPA_4PK,11,142.89000000000001,0,Beer
2025-11-14,Ecommerce,BEER_LAGER_6PK,12,131.88,0,Beer
2025-11-14,Ecommerce,BEER_STOUT_6PK,13,155.87,0,Beer
2025-11-14,Retail,ALE_PALE_6PK,30,302.112,1,Beer
2025-11-14,Retail,BEER_IPA_4PK,15,194.85000000000002,0,Beer
2025-11-14,Retail,BEER_LAGER_6PK,18,197.82000000000002,0,Beer
2025-11-14,Retail,BEER_STOUT_6PK,24,270.974,1,Beer
2025-11-15,Ecommerce,ALE_PALE_6PK,12,125.88,0,Beer
2025-11-15,Ecommerce,BEER_IPA_4PK,14,181.86,0,Beer
2025-11-15,Ecommerce,BEER_LAGER_6PK,10,109.9,0,Beer
2025-11-15,Ecommerce,BEER_STOUT_6PK,16,191.84,0,Beer
2025-11-15,Retail,ALE_PALE_6PK,27,283.23,0,Beer
2025-11-15,Retail,BEER_IPA_4PK,18,233.82,0,Beer
2025-11-15,Retail,BEER_LAGER_6PK,18,197.82,0,Beer
2025-11-15,Retail,BEER_STOUT_6PK,43,477.202,1,Beer
2025-11-16,Ecommerce,BEER_IPA_4PK,18,233.82,0,Beer
2025-11-16,Ecommerce,BEER_STOUT_6PK,4,47.96,0,Beer
2025-11-16,Retail,ALE_PALE_6PK,32,335.68,0,Beer
2025-11-16,Retail,BEER_IPA_4PK,30,389.7,0,Beer
2025-11-16,Retail,BEER_LAGER_6PK,35,384.65,0,Beer
2025-11-16,Retail,BEER_STOUT_6PK,23,275.77,0,Beer
2025-11-17,Ecommerce,ALE_PALE_6PK,18,188.82,0,Beer
2025-11-17,Ecommerce,BEER_IPA_4PK,1,12.99,0,Beer
2025-11-17,Ecommerce,BEER_LAGER_6PK,10,109.9,0,Beer
2025-11-17,Retail,ALE_PALE_6PK,16,167.84,0,Beer
2025-11-17,Retail,BEER_IPA_4PK,20,259.8,0,Beer
2025-11-17,Retail,BEER_LAGER_6PK,22,226.394,1,Beer
2025-11-17,Retail,BEER_STOUT_6PK,28,335.72,0,Beer
2025-11-18,Ecommerce,ALE_PALE_6PK,1,9.441,0,Beer
2025-11-18,Ecommerce,BEER_IPA_4PK,17,220.83,0,Beer
2025-11-18,Ecommerce,BEER_LAGER_6PK,15,163.751,0,Beer
2025-11-18,Retail,ALE_PALE_6PK,20,197.212,1,Beer
2025-11-18,Retail,BEER_IPA_4PK,18,233.82,0,Beer
2025-11-18,Retail,BEER_LAGER_6PK,15,158.256,1,Beer
2025-11-18,Retail,BEER_STOUT_6PK,25,299.75,0,Beer
2025-11-18,Retail,UNKNOWN_SKU_999,5,25.0,0,Legacy
2025-11-19,Ecommerce,ALE_PALE_6PK,19,199.31,0,Beer
2025-11-19,Ecommerce,BEER_IPA_4PK,12,155.88,0,Beer
2025-11-19,Ecommerce,BEER_LAGER_6PK,14,153.86,0,Beer
2025-11-19,Ecommerce,BEER_STOUT_6PK,11,131.89000000000001,0,Beer
2025-11-19,Retail,ALE_PALE_6PK,19,199.31,0,Beer
2025-11-19,Retail,BEER_IPA_4PK,15,194.85,0,Beer
2025-11-19,Retail,BEER_LAGER_6PK,17,186.83,0,Beer
2025-11-19,Retail,BEER_STOUT_6PK,15,179.85,0,Beer
2025-11-20,Ecommerce,ALE_PALE_6PK,4,41.96,0,Beer
2025-11-20,Ecommerce,BEER_IPA_4PK,17,220.83,0,Beer
2025-11-20,Ecommerce,BEER_LAGER_6PK,4,43.96,0,Beer
2025-11-20,Ecommerce,BEER_STOUT_6PK,18,215.82,0,Beer
2025-11-20,Retail,ALE_PALE_6PK,20,209.8,0,Beer
2025-11-20,Retail,BEER_IPA_4PK,32,381.906,1,Beer
2025-11-20,Retail,BEER_LAGER_6PK,23,252.77,0,Beer
2025-11-20,Retail,BEER_STOUT_6PK,19,213.42200000000003,1,Beer
2025-11-21,Ecommerce,BEER_IPA_4PK,6,77.94,0,Beer
2025-11-21,Ecommerce,BEER_LAGER_6PK,1,10.99,0,Beer
2025-11-21,Ecommerce,BEER_STOUT_6PK,7,83.93,0,Beer
2025-11-21,Retail,ALE_PALE_6PK,18,188.82,0,Beer
2025-11-21,Retail,BEER_IPA_4PK,14,181.86,0,Beer
2025-11-21,Retail,BEER_LAGER_6PK,16,169.246,1,Beer
2025-11-21,Retail,BEER_STOUT_6PK,11,131.89000000000001,0,Beer
2025-11-22,Ecommerce,ALE_PALE_6PK,6,62.94,0,Beer
2025-11-22,Ecommerce,BEER_STOUT_6PK,1,11.99,0,Beer
2025-11-22,Retail,ALE_PALE_6PK,31,325.19,0,Beer
2025-11-22,Retail,BEER_IPA_4PK,26,337.74,0,Beer
2025-11-22,Retail,BEER_LAGER_6PK,46,505.54,0,Beer
2025-11-22,Retail,BEER_STOUT_6PK,47,563.53,0,Beer
2025-11-22,Retail,UNKNOWN_SKU_999,10,50.0,0,Legacy
2025-11-23,Ecommerce,BEER_LAGER_6PK,3,32.97,0,Beer
2025-11-23,Retail,ALE_PALE_6PK,48,503.52,0,Beer
2025-11-23,Retail,BEER_IPA_4PK,38,493.62,0,Beer
2025-11-23,Retail,BEER_LAGER_6PK,30,329.7,0,Beer
2025-11-23,Retail,BEER_STOUT_6PK,16,191.84,0,Beer
2025-11-24,Ecommerce,BEER_LAGER_6PK,16,175.84,0,Beer
2025-11-24,Ecommerce,BEER_STOUT_6PK,2,23.98,0,Beer
2025-11-24,Retail,ALE_PALE_6PK,26,272.74,0,Beer
2025-11-24,Retail,BEER_IPA_4PK,20,259.8,0,Beer
2025-11-24,Retail,BEER_LAGER_6PK,10,109.9,0,Beer
2025-11-24,Retail,BEER_STOUT_6PK,22,263.78000000000003,0,Beer
2025-11-24,Retail,UNKNOWN_SKU_999,4,20.0,0,Legacy
2025-11-25,Ecommerce,ALE_PALE_6PK,11,114.341,0,Beer
2025-11-25,Ecommerce,BEER_LAGER_6PK,2,21.98,0,Beer
2025-11-25,Ecommerce,BEER_STOUT_6PK,11,131.89000000000001,0,Beer
2025-11-25,Retail,ALE_PALE_6PK,34,337.778,1,Beer
2025-11-25,Retail,BEER_IPA_4PK,23,298.77,0,Beer
2025-11-25,Retail,BEER_LAGER_6PK,24,263.76,0,Beer
2025-11-25,Retail,BEER_STOUT_6PK,16,191.84,0,Beer
2025-11-26,Ecommerce,ALE_PALE_6PK,14,146.86,0,Beer
2025-11-26,Ecommerce,BEER_IPA_4PK,19,246.81,0,Beer
2025-11-26,Ecommerce,BEER_LAGER_6PK,8,87.92,0,Beer
2025-11-26,Ecommerce,BEER_STOUT_6PK,15,179.85,0,Beer
2025-11-26,Retail,ALE_PALE_6PK,26,264.348,1,Beer
2025-11-26,Retail,BEER_IPA_4PK,29,376.71000000000004,0,Beer
2025-11-26,Retail,BEER_LAGER_6PK,18,195.622,1,Beer
2025-11-26,Retail,BEER_STOUT_6PK,20,239.8,0,Beer
2025-11-27,Ecommerce,ALE_PALE_6PK,5,52.45,0,Beer
2025-11-27,Ecommerce,BEER_STOUT_6PK,18,215.82,0,Beer
2025-11-27,Retail,ALE_PALE_6PK,17,178.33,0,Beer
2025-11-27,Retail,BEER_IPA_4PK,21,246.81,1,Beer
2025-11-27,Retail,BEER_LAGER_6PK,12,131.88,0,Beer
2025-11-27,Retail,BEER_STOUT_6PK,25,299.75,0,Beer
2025-11-28,Ecommerce,ALE_PALE_6PK,2,20.98,0,Beer
2025-11-28,Ecommerce,BEER_IPA_4PK,2,25.98,0,Beer
2025-11-28,Ecommerce,BEER_LAGER_6PK,2,21.98,0,Beer
2025-11-28,Retail,ALE_PALE_6PK,13,136.37,0,Beer
2025-11-28,Retail,BEER_IPA_4PK,16,207.84,0,Beer
2025-11-28,Retail,BEER_LAGER_6PK,22,241.78,0,Beer
2025-11-28,Retail,BEER_STOUT_6PK,14,167.86,0,Beer
2025-11-29,Ecommerce,ALE_PALE_6PK,18,188.82,0,Beer
2025-11-29,Ecommerce,BEER_IPA_4PK,9,116.91,0,Beer
2025-11-29,Ecommerce,BEER_LAGER_6PK,2,21.98,0,Beer
2025-11-29,Ecommerce,BEER_STOUT_6PK,12,143.88,0,Beer
2025-11-29,Retail,ALE_PALE_6PK,22,230.78,0,Beer
2025-11-29,Retail,BEER_IPA_4PK,40,519.6,0,Beer
2025-11-29,Retail,BEER_LAGER_6PK,22,241.78,0,Beer
2025-11-29,Retail,BEER_STOUT_6PK,15,179.85,0,Beer
2025-11-29,Retail,UNKNOWN_SKU_999,5,25.0,0,Legacy
2025-11-30,Ecommerce,BEER_LAGER_6PK,3,32.97,0,Beer
2025-11-30,Retail,ALE_PALE_6PK,21,220.29000000000002,0,Beer
2025-11-30,Retail,BEER_IPA_4PK,46,597.54,0,Beer
2025-11-30,Retail,BEER_LAGER_6PK,28,307.72,0,Beer
2025-11-30,Retail,BEER_STOUT_6PK,18,215.82,0,Beer
2025-12-01,Ecommerce,BEER_IPA_4PK,19,246.81,0,Beer
2025-12-01,Retail,ALE_PALE_6PK,29,304.21000000000004,0,Beer
2025-12-01,Retail,BEER_IPA_4PK,21,272.78999999999996,0,Beer
2025-12-01,Retail,BEER_LAGER_6PK,24,250.572,1,Beer
2025-12-01,Retail,BEER_STOUT_6PK,18,215.82,0,Beer
2025-12-01,Retail,UNKNOWN_SKU_999,3,15.0,0,Legacy
2025-12-02,Ecommerce,ALE_PALE_6PK,11,115.39,0,Beer
2025-12-02,Ecommerce,BEER_STOUT_6PK,16,191.84,0,Beer
2025-12-02,Retail,ALE_PALE_6PK,16,167.84,0,Beer
2025-12-02,Retail,BEER_IPA_4PK,29,376.71000000000004,0,Beer
2025-12-02,Retail,BEER_LAGER_6PK,17,186.83,0,Beer
2025-12-02,Retail,BEER_STOUT_6PK,25,299.75,0,Beer
2025-12-03,Ecommerce,BEER_IPA_4PK,11,142.89000000000001,0,Beer
2025-12-03,Ecommerce,BEER_LAGER_6PK,15,164.85,0,Beer
2025-12-03,Ecommerce,BEER_STOUT_6PK,10,119.9,0,Beer
2025-12-03,Retail,ALE_PALE_6PK,23,241.27,0,Beer
2025-12-03,Retail,BEER_IPA_4PK,23,264.996,1,Beer
2025-12-03,Retail,BEER_LAGER_6PK,20,213.20600000000002,1,Beer
2025-12-03,Retail,BEER_STOUT_6PK,30,359.70000000000005,0,Beer
2025-12-04,Ecommerce,ALE_PALE_6PK,14,146.86,0,Beer
2025-12-04,Ecommerce,BEER_IPA_4PK,19,246.81,0,Beer
2025-12-04,Ecommerce,BEER_STOUT_6PK,5,59.95,0,Beer
2025-12-04,Retail,ALE_PALE_6PK,30,314.7,0,Beer
2025-12-04,Retail,BEER_IPA_4PK,34,415.67999999999995,1,Beer
2025-12-04,Retail,BEER_LAGER_6PK,19,208.81,0,Beer
2025-12-04,Retail,BEER_STOUT_6PK,31,371.69,0,Beer
2025-12-04,Retail,UNKNOWN_SKU_999,8,40.0,0,Legacy
2025-12-05,Ecommerce,BEER_IPA_4PK,6,77.94,0,Beer
2025-12-05,Ecommerce,BEER_LAGER_6PK,9,98.91,0,Beer
2025-12-05,Retail,ALE_PALE_6PK,18,188.82,0,Beer
2025-12-05,Retail,BEER_IPA_4PK,19,236.418,1,Beer
2025-12-05,Retail,BEER_LAGER_6PK,29,318.71000000000004,0,Beer
2025-12-05,Retail,BEER_STOUT_6PK,24,287.76,0,Beer
2025-12-05,Retail,UNKNOWN_SKU_999,2,10.0,0,Legacy
2025-12-06,Ecommerce,BEER_LAGER_6PK,1,10.99,0,Beer
2025-12-06,Ecommerce,BEER_STOUT_6PK,12,143.88,0,Beer
2025-12-06,Retail,ALE_PALE_6PK,15,144.762,1,Beer
2025-12-06,Retail,BEER_IPA_4PK,52,633.912,1,Beer
2025-12-06,Retail,BEER_LAGER_6PK,38,417.62,0,Beer
2025-12-06,Retail,BEER_STOUT_6PK,45,539.5500000000001,0,Beer
2025-12-07,Ecommerce,ALE_PALE_6PK,15,157.35,0,Beer
2025-12-07,Ecommerce,BEER_IPA_4PK,4,51.96,0,Beer
2025-12-07,Ecommerce,BEER_LAGER_6PK,14,153.86,0,Beer
2025-12-07,Retail,ALE_PALE_6PK,49,514.01,0,Beer
2025-12-07,Retail,BEER_IPA_4PK,41,532.59,0,Beer
2025-12-07,Retail,BEER_LAGER_6PK,52,525.322,1,Beer
2025-12-07,Retail,BEER_STOUT_6PK,34,407.66,0,Beer
2025-12-08,Ecommerce,ALE_PALE_6PK,1,10.49,0,Beer
2025-12-08,Ecommerce,BEER_LAGER_6PK,17,186.83,0,Beer
2025-12-08,Ecommerce,BEER_STOUT_6PK,12,143.88,0,Beer
2025-12-08,Retail,ALE_PALE_6PK,20,209.8,0,Beer
2025-12-08,Retail,BEER_IPA_4PK,16,207.84,0,Beer
