date,store_id,sku,units_sold,unit_price,promo_flag
2025-05-09,S002,ALE_PALE_6PK,3,10.49,False
2025-05-09,S003,BEER_LAGER_6PK,7,10.99,False
2025-05-09,S003,BEER_IPA_4PK,8,12.99,False
2025-05-09,S003,BEER_STOUT_6PK,4,11.99,False
2025-05-09,S003,ALE_PALE_6PK,5,10.49,False
2025-05-09,S004,BEER_LAGER_6PK,6,10.99,False
2025-05-09,S004,BEER_IPA_4PK,1,10.392000000000001,True
2025-05-09,S004,BEER_STOUT_6PK,2,11.99,False
2025-05-09,S004,ALE_PALE_6PK,3,10.49,False
2025-05-09,S005,BEER_LAGER_6PK,4,10.99,False
2025-05-09,S005,BEER_IPA_4PK,4,12.99,False
2025-05-09,S005,BEER_STOUT_6PK,4,11.99,False
2025-05-09,S005,ALE_PALE_6PK,4,8.392000000000001,True
2025-05-10,S001,BEER_LAGER_6PK,8,10.99,False
2025-05-10,S001,BEER_IPA_4PK,4,12.99,False
2025-05-10,S001,BEER_STOUT_6PK,7,11.99,False
2025-05-10,S001,ALE_PALE_6PK,6,10.49,False
2025-05-10,S002,BEER_LAGER_6PK,5,10.99,False
2025-05-10,S002,BEER_IPA_4PK,10,12.99,False
2025-05-10,S002,BEER_STOUT_6PK,6,9.592,True
2025-05-10,S002,ALE_PALE_6PK,15,10.49,False
2025-05-10,S003,BEER_LAGER_6PK,8,10.99,False
2025-05-10,S003,BEER_IPA_4PK,3,12.99,False
2025-05-10,S003,BEER_STOUT_6PK,8,11.99,False
2025-05-10,S003,ALE_PALE_6PK,4,10.49,False
2025-05-10,S004,BEER_LAGER_6PK,6,10.99,False
2025-05-10,S004,BEER_IPA_4PK,6,12.99,False
2025-05-10,S004,BEER_STOUT_6PK,9,11.99,False
2025-05-10,S004,ALE_PALE_6PK,7,10.49,False
2025-05-10,S005,BEER_LAGER_6PK,10,10.99,False
2025-05-10,S005,BEER_IPA_4PK,5,12.99,False
2025-05-10,S005,BEER_STOUT_6PK,8,11.99,False
2025-05-10,S005,ALE_PALE_6PK,9,10.49,False
2025-05-11,S001,BEER_LAGER_6PK,7,10.99,False
2025-05-11,S001,BEER_IPA_4PK,10,12.99,False
2025-05-11,S001,BEER_STOUT_6PK,1,11.99,False
2025-05-11,S001,ALE_PALE_6PK,13,10.49,False
2025-05-11,S002,BEER_LAGER_6PK,16,10.99,False
2025-05-11,S002,BEER_IPA_4PK,7,12.99,False
2025-05-11,S002,BEER_STOUT_6PK,4,11.99,False
2025-05-11,S002,ALE_PALE_6PK,7,10.49,False
2025-05-11,S003,BEER_LAGER_6PK,7,10.99,False
2025-05-11,S003,BEER_IPA_4PK,8,12.99,False
2025-05-11,S003,BEER_STOUT_6PK,3,11.99,False
2025-05-11,S003,ALE_PALE_6PK,6,10.49,False
2025-05-11,S003,UNKNOWN_SKU_999,10,5.0,False
2025-05-11,S004,BEER_LAGER_6PK,3,10.99,False
2025-05-11,S004,BEER_IPA_4PK,4,12.99,False
2025-05-11,S004,BEER_STOUT_6PK,9,11.99,False
2025-05-11,S004,ALE_PALE_6PK,5,10.49,False
2025-05-11,S005,BEER_LAGER_6PK,9,10.99,False
2025-05-11,S005,BEER_IPA_4PK,10,12.99,False
2025-05-11,S005,BEER_STOUT_6PK,9,11.99,False
2025-05-11,S005,ALE_PALE_6PK,9,10.49,False
2025-05-12,S001,BEER_LAGER_6PK,7,10.99,False
2025-05-12,S001,BEER_IPA_4PK,3,12.99,False
2025-05-12,S001,BEER_STOUT_6PK,5,11.99,False
2025-05-12,S001,ALE_PALE_6PK,5,10.49,False
2025-05-12,S002,BEER_LAGER_6PK,5,10.99,False
2025-05-12,S002,BEER_IPA_4PK,7,10.392000000000001,True
2025-05-12,S002,BEER_STOUT_6PK,8,11.99,False
2025-05-12,S002,ALE_PALE_6PK,2,10.49,False
2025-05-12,S003,BEER_LAGER_6PK,6,10.99,False
2025-05-12,S003,BEER_IPA_4PK,6,12.99,False
2025-05-12,S003,BEER_STOUT_6PK,6,11.99,False
2025-05-12,S003,ALE_PALE_6PK,1,10.49,False
2025-05-12,S004,BEER_LAGER_6PK,10,10.99,False
2025-05-12,S004,BEER_IPA_4PK,5,12.99,False
2025-05-12,S004,BEER_STOUT_6PK,3,11.99,False
2025-05-12,S005,BEER_LAGER_6PK,7,10.99,False
2025-05-12,S005,BEER_IPA_4PK,4,12.99,False
2025-05-12,S005,BEER_STOUT_6PK,6,11.99,False
2025-05-12,S005,ALE_PALE_6PK,4,10.49,False
2025-05-13,S001,BEER_LAGER_6PK,2,10.99,False
2025-05-13,S001,BEER_IPA_4PK,4,12.99,False
2025-05-13,S001,BEER_STOUT_6PK,9,11.99,False
2025-05-13,S001,ALE_PALE_6PK,4,10.49,False
2025-05-13,S002,BEER_LAGER_6PK,5,10.99,False
2025-05-13,S002,BEER_IPA_4PK,8,12.99,False
2025-05-13,S002,BEER_STOUT_6PK,2,11.99,False
2025-05-13,S002,ALE_PALE_6PK,2,10.49,False
2025-05-13,S003,BEER_LAGER_6PK,5,10.99,False
2025-05-13,S003,BEER_IPA_4PK,4,12.99,False
2025-05-13,S003,BEER_STOUT_6PK,8,11.99,False
2025-05-13,S003,ALE_PALE_6PK,6,10.49,False
2025-05-13,S004,BEER_LAGER_6PK,9,10.99,False
2025-05-13,S004,BEER_IPA_4PK,7,12.99,False
2025-05-13,S004,BEER_STOUT_6PK,2,11.99,False
2025-05-13,S004,ALE_PALE_6PK,8,10.49,False
2025-05-13,S005,BEER_LAGER_6PK,3,10.99,False
2025-05-13,S005,BEER_IPA_4PK,5,12.99,False
2025-05-13,S005,BEER_STOUT_6PK,4,11.99,False
2025-05-13,S005,ALE_PALE_6PK,5,10.49,False
2025-05-14,S001,BEER_LAGER_6PK,4,10.99,False
2025-05-14,S001,BEER_IPA_4PK,8,12.99,False
2025-05-14,S001,ALE_PALE_6PK,10,8.392000000000001,True
2025-05-14,S002,BEER_LAGER_6PK,4,10.99,False
2025-05-14,S002,BEER_IPA_4PK,5,12.99,False
2025-05-14,S002,BEER_STOUT_6PK,2,11.99,False
2025-05-14,S002,ALE_PALE_6PK,3,10.49,False
2025-05-14,S003,BEER_LAGER_6PK,3,10.99,False
2025-05-14,S003,BEER_IPA_4PK,1,12.99,False
2025-05-14,S003,BEER_STOUT_6PK,3,11.99,False
2025-05-14,S003,ALE_PALE_6PK,6,8.392000000000001,True
2025-05-14,S004,BEER_LAGER_6PK,4,10.99,False
2025-05-14,S004,BEER_IPA_4PK,7,12.99,False
2025-05-14,S004,BEER_STOUT_6PK,9,11.99,False
2025-05-14,S004,ALE_PALE_6PK,1,10.49,False
2025-05-14,S005,BEER_LAGER_6PK,3,10.99,False
2025-05-14,S005,BEER_IPA_4PK,5,12.99,False
2025-05-14,S005,BEER_STOUT_6PK,1,11.99,False
2025-05-14,S005,ALE_PALE_6PK,3,10.49,False
2025-05-15,S001,BEER_LAGER_6PK,5,10.99,False
2025-05-15,S001,BEER_IPA_4PK,7,12.99,False
2025-05-15,S001,BEER_STOUT_6PK,4,11.99,False
2025-05-15,S001,ALE_PALE_6PK,6,10.49,False
2025-05-15,S001,UNKNOWN_SKU_999,4,5.0,False
2025-05-15,S002,BEER_LAGER_6PK,3,10.99,False
2025-05-15,S002,BEER_IPA_4PK,5,12.99,False
2025-05-15,S002,BEER_STOUT_6PK,4,11.99,False
2025-05-15,S002,ALE_PALE_6PK,4,10.49,False
2025-05-15,S003,BEER_LAGER_6PK,4,10.99,False
2025-05-15,S003,BEER_IPA_4PK,5,12.99,False
2025-05-15,S003,BEER_STOUT_6PK,4,11.99,False
2025-05-15,S003,ALE_PALE_6PK,12,8.392000000000001,True
2025-05-15,S004,BEER_LAGER_6PK,3,10.99,False
2025-05-15,S004,BEER_IPA_4PK,5,12.99,False
2025-05-15,S004,BEER_STOUT_6PK,4,11.99,False
2025-05-15,S004,ALE_PALE_6PK,3,10.49,False
2025-05-15,S005,BEER_LAGER_6PK,5,10.99,False
2025-05-15,S005,BEER_IPA_4PK,5,12.99,False
2025-05-15,S005,BEER_STOUT_6PK,5,11.99,False
2025-05-15,S005,ALE_PALE_6PK,2,10.49,False
2025-05-16,S001,BEER_LAGER_6PK,4,10.99,False
2025-05-16,S001,BEER_IPA_4PK,4,12.99,False
2025-05-16,S001,BEER_STOUT_6PK,7,11.99,False
2025-05-16,S001,ALE_PALE_6PK,2,10.49,False
2025-05-16,S002,BEER_LAGER_6PK,3,10.99,False
2025-05-16,S002,BEER_IPA_4PK,4,12.99,False
2025-05-16,S002,BEER_STOUT_6PK,5,11.99,False
2025-05-16,S002,ALE_PALE_6PK,7,10.49,False
2025-05-16,S003,BEER_LAGER_6PK,5,10.99,False
2025-05-16,S003,BEER_IPA_4PK,3,12.99,False
2025-05-16,S003,BEER_STOUT_6PK,2,11.99,False
2025-05-16,S003,ALE_PALE_6PK,5,10.49,False
2025-05-16,S004,BEER_LAGER_6PK,7,10.99,False
2025-05-16,S004,BEER_IPA_4PK,5,12.99,False
2025-05-16,S004,BEER_STOUT_6PK,5,11.99,False
2025-05-16,S004,ALE_PALE_6PK,7,10.49,False
2025-05-16,S005,BEER_LAGER_6PK,7,10.99,False
2025-05-16,S005,BEER_IPA_4PK,10,12.99,False
2025-05-16,S005,BEER_STOUT_6PK,4,11.99,False
2025-05-16,S005,ALE_PALE_6PK,4,10.49,False
2025-05-17,S001,BEER_IPA_4PK,5,12.99,False
2025-05-17,S001,BEER_STOUT_6PK,6,11.99,False
2025-05-17,S001,ALE_PALE_6PK,13,10.49,False
2025-05-17,S002,BEER_LAGER_6PK,11,10.99,False
2025-05-17,S002,BEER_IPA_4PK,10,10.392000000000001,True
2025-05-17,S002,BEER_STOUT_6PK,10,11.99,False
2025-05-17,S002,ALE_PALE_6PK,4,10.49,False
2025-05-17,S003,BEER_LAGER_6PK,4,10.99,False
2025-05-17,S003,BEER_IPA_4PK,7,12.99,False
2025-05-17,S003,BEER_STOUT_6PK,10,11.99,False
2025-05-17,S003,ALE_PALE_6PK,12,10.49,False
2025-05-17,S004,BEER_LAGER_6PK,6,10.99,False
2025-05-17,S004,BEER_IPA_4PK,9,12.99,False
2025-05-17,S004,BEER_STOUT_6PK,10,11.99,False
2025-05-17,S004,ALE_PALE_6PK,9,10.49,False
2025-05-17,S005,BEER_LAGER_6PK,11,10.99,False
2025-05-17,S005,BEER_IPA_4PK,6,12.99,False
2025-05-17,S005,BEER_STOUT_6PK,16,9.592,True
2025-05-17,S005,ALE_PALE_6PK,12,10.49,False
2025-05-18,S001,BEER_LAGER_6PK,7,10.99,False
2025-05-18,S001,BEER_IPA_4PK,13,12.99,False
2025-05-18,S001,BEER_STOUT_6PK,8,11.99,False
2025-05-18,S001,ALE_PALE_6PK,9,10.49,False
2025-05-18,S002,BEER_LAGER_6PK,6,10.99,False
2025-05-18,S002,BEER_IPA_4PK,10,12.99,False
2025-05-18,S002,BEER_STOUT_6PK,6,11.99,False
2025-05-18,S002,ALE_PALE_6PK,4,10.49,False
2025-05-18,S003,BEER_LAGER_6PK,5,10.99,False
2025-05-18,S003,BEER_IPA_4PK,14,12.99,False
2025-05-18,S003,BEER_STOUT_6PK,8,11.99,False
2025-05-18,S003,ALE_PALE_6PK,4,10.49,False
2025-05-18,S004,BEER_LAGER_6PK,8,10.99,False
2025-05-18,S004,BEER_IPA_4PK,8,12.99,False
2025-05-18,S004,BEER_STOUT_6PK,6,11.99,False
2025-05-18,S004,ALE_PALE_6PK,12,10.49,False
2025-05-18,S005,BEER_LAGER_6PK,12,10.99,False
2025-05-18,S005,BEER_IPA_4PK,6,12.99,False
2025-05-18,S005,BEER_STOUT_6PK,4,11.99,False
2025-05-18,S005,ALE_PALE_6PK,8,10.49,False
2025-05-19,S001,BEER_LAGER_6PK,2,10.99,False
2025-05-19,S001,BEER_IPA_4PK,4,12.99,False
2025-05-19,S001,BEER_STOUT_6PK,5,11.99,False
2025-05-19,S001,ALE_PALE_6PK,4,10.49,False
2025-05-19,S002,BEER_LAGER_6PK,5,10.99,False
2025-05-19,S002,BEER_IPA_4PK,2,12.99,False
2025-05-19,S002,BEER_STOUT_6PK,4,11.99,False
2025-05-19,S002,ALE_PALE_6PK,5,10.49,False
2025-05-19,S002,UNKNOWN_SKU_999,6,5.0,False
2025-05-19,S003,BEER_LAGER_6PK,10,10.99,False
2025-05-19,S003,BEER_IPA_4PK,5,12.99,False
2025-05-19,S003,BEER_STOUT_6PK,6,11.99,False
2025-05-19,S003,ALE_PALE_6PK,7,10.49,False
2025-05-19,S004,BEER_LAGER_6PK,4,10.99,False
2025-05-19,S004,BEER_IPA_4PK,10,10.392000000000001,True
2025-05-19,S004,BEER_STOUT_6PK,6,11.99,False
2025-05-19,S004,ALE_PALE_6PK,2,10.49,False
2025-05-19,S005,BEER_LAGER_6PK,3,10.99,False
2025-05-19,S005,BEER_IPA_4PK,4,12.99,False
2025-05-19,S005,BEER_STOUT_6PK,4,11.99,False
2025-05-19,S005,ALE_PALE_6PK,5,10.49,False
2025-05-20,S001,BEER_LAGER_6PK,7,10.99,False
2025-05-20,S001,BEER_IPA_4PK,3,12.99,False
2025-05-20,S001,BEER_STOUT_6PK,3,11.99,False
2025-05-20,S001,ALE_PALE_6PK,6,10.49,False
2025-05-20,S002,BEER_LAGER_6PK,3,10.99,False
2025-05-20,S002,BEER_IPA_4PK,9,12.99,False
2025-05-20,S002,BEER_STOUT_6PK,7,11.99,False
2025-05-20,S002,ALE_PALE_6PK,5,10.49,False
2025-05-20,S003,BEER_LAGER_6PK,6,10.99,False
2025-05-20,S003,BEER_IPA_4PK,6,12.99,False
2025-05-20,S003,BEER_STOUT_6PK,3,11.99,False
2025-05-20,S003,ALE_PALE_6PK,8,10.49,False
2025-05-20,S004,BEER_LAGER_6PK,10,10.99,False
2025-05-20,S004,BEER_IPA_4PK,6,12.99,False
2025-05-20,S004,BEER_STOUT_6PK,7,11.99,False
2025-05-20,S004,ALE_PALE_6PK,2,10.49,False
2025-05-20,S005,BEER_LAGER_6PK,5,10.99,False
2025-05-20,S005,BEER_IPA_4PK,8,12.99,False
2025-05-20,S005,BEER_STOUT_6PK,6,11.99,False
2025-05-20,S005,ALE_PALE_6PK,2,10.49,False
2025-05-21,S001,BEER_LAGER_6PK,3,10.99,False
2025-05-21,S001,BEER_IPA_4PK,15,10.392000000000001,True
2025-05-21,S001,BEER_STOUT_6PK,4,9.592,True
2025-05-21,S001,ALE_PALE_6PK,4,10.49,False
2025-05-21,S002,BEER_LAGER_6PK,9,10.99,False
2025-05-21,S002,BEER_IPA_4PK,2,12.99,False
2025-05-21,S002,BEER_STOUT_6PK,5,11.99,False
2025-05-21,S002,ALE_PALE_6PK,1,10.49,False
2025-05-21,S003,BEER_LAGER_6PK,5,10.99,False
2025-05-21,S003,BEER_IPA_4PK,9,12.99,False
2025-05-21,S003,BEER_STOUT_6PK,2,11.99,False
2025-05-21,S003,ALE_PALE_6PK,5,10.49,False
2025-05-21,S004,BEER_LAGER_6PK,6,10.99,False
2025-05-21,S004,BEER_IPA_4PK,7,12.99,False
2025-05-21,S004,BEER_STOUT_6PK,3,11.99,False
2025-05-21,S004,ALE_PALE_6PK,7,10.49,False
2025-05-21,S005,BEER_LAGER_6PK,7,10.99,False
2025-05-21,S005,BEER_IPA_4PK,6,12.99,False
2025-05-21,S005,BEER_STOUT_6PK,4,11.99,False
2025-05-21,S005,ALE_PALE_6PK,10,10.49,False
2025-05-22,S001,BEER_LAGER_6PK,6,10.99,False
2025-05-22,S001,BEER_IPA_4PK,8,12.99,False
2025-05-22,S001,BEER_STOUT_6PK,3,11.99,False
2025-05-22,S001,ALE_PALE_6PK,6,10.49,False
2025-05-22,S002,BEER_LAGER_6PK,9,10.99,False
2025-05-22,S002,BEER_IPA_4PK,3,12.99,False
2025-05-22,S002,BEER_STOUT_6PK,7,11.99,False
2025-05-22,S002,ALE_PALE_6PK,4,10.49,False
2025-05-22,S003,BEER_LAGER_6PK,3,10.99,False
2025-05-22,S003,BEER_IPA_4PK,9,12.99,False
2025-05-22,S003,BEER_STOUT_6PK,4,11.99,False
2025-05-22,S003,ALE_PALE_6PK,4,10.49,False
2025-05-22,S004,BEER_LAGER_6PK,3,10.99,False
2025-05-22,S004,BEER_IPA_4PK,2,12.99,False
2025-05-22,S004,BEER_STOUT_6PK,3,11.99,False
2025-05-22,S004,ALE_PALE_6PK,6,10.49,False
2025-05-22,S005,BEER_LAGER_6PK,12,10.99,False
2025-05-22,S005,BEER_IPA_4PK,7,12.99,False
2025-05-22,S005,BEER_STOUT_6PK,4,11.99,False
2025-05-22,S005,ALE_PALE_6PK,7,10.49,False
2025-05-23,S001,BEER_LAGER_6PK,5,10.99,False
2025-05-23,S001,BEER_IPA_4PK,8,12.99,False
2025-05-23,S001,BEER_STOUT_6PK,4,11.99,False
2025-05-23,S001,ALE_PALE_6PK,7,10.49,False
2025-05-23,S002,BEER_LAGER_6PK,5,10.99,False
2025-05-23,S002,BEER_IPA_4PK,2,12.99,False
2025-05-23,S002,BEER_STOUT_6PK,4,11.99,False
2025-05-23,S002,ALE_PALE_6PK,6,10.49,False
2025-05-23,S003,BEER_LAGER_6PK,6,10.99,False
2025-05-23,S003,BEER_IPA_4PK,4,12.99,False
2025-05-23,S003,BEER_STOUT_6PK,3,11.99,False
2025-05-23,S003,ALE_PALE_6PK,4,10.49,False
2025-05-23,S004,BEER_LAGER_6PK,5,10.99,False
2025-05-23,S004,BEER_IPA_4PK,7,12.99,False
2025-05-23,S004,BEER_STOUT_6PK,10,11.99,False
2025-05-23,S004,ALE_PALE_6PK,7,10.49,False
2025-05-23,S005,BEER_LAGER_6PK,7,8.792,True
2025-05-23,S005,BEER_IPA_4PK,3,12.99,False
2025-05-23,S005,BEER_STOUT_6PK,4,11.99,False
2025-05-23,S005,ALE_PALE_6PK,4,10.49,False
2025-05-24,S001,BEER_LAGER_6PK,15,10.99,False
2025-05-24,S001,BEER_IPA_4PK,6,12.99,False
2025-05-24,S001,BEER_STOUT_6PK,5,11.99,False
2025-05-24,S001,ALE_PALE_6PK,11,10.49,False
2025-05-24,S002,BEER_LAGER_6PK,7,10.99,False
2025-05-24,S002,BEER_IPA_4PK,7,12.99,False
2025-05-24,S002,BEER_STOUT_6PK,-5,11.99,False
2025-05-24,S002,ALE_PALE_6PK,4,10.49,False
2025-05-24,S003,BEER_LAGER_6PK,12,10.99,False
2025-05-24,S003,BEER_IPA_4PK,11,12.99,False
2025-05-24,S003,BEER_STOUT_6PK,10,11.99,False
2025-05-24,S003,ALE_PALE_6PK,14,10.49,False
2025-05-24,S004,BEER_LAGER_6PK,5,10.99,False
2025-05-24,S004,BEER_IPA_4PK,7,12.99,False
2025-05-24,S004,BEER_STOUT_6PK,17,11.99,False
2025-05-24,S004,ALE_PALE_6PK,8,10.49,False
2025-05-24,S005,BEER_LAGER_6PK,15,10.99,False
2025-05-24,S005,BEER_IPA_4PK,2,12.99,False
2025-05-24,S005,BEER_STOUT_6PK,10,11.99,False
2025-05-24,S005,ALE_PALE_6PK,2,10.49,False
2025-05-25,S001,BEER_LAGER_6PK,6,10.99,False
2025-05-25,S001,BEER_IPA_4PK,7,12.99,False
2025-05-25,S001,BEER_STOUT_6PK,8,11.99,False
2025-05-25,S001,ALE_PALE_6PK,6,10.49,False
2025-05-25,S002,BEER_LAGER_6PK,7,10.99,False
2025-05-25,S002,BEER_IPA_4PK,9,12.99,False
2025-05-25,S002,BEER_STOUT_6PK,8,11.99,False
2025-05-25,S002,ALE_PALE_6PK,9,10.49,False
2025-05-25,S003,BEER_LAGER_6PK,11,10.99,False
2025-05-25,S003,BEER_IPA_4PK,9,12.99,False
2025-05-25,S003,BEER_STOUT_6PK,8,11.99,False
2025-05-25,S003,ALE_PALE_6PK,14,10.49,False
2025-05-25,S004,BEER_LAGER_6PK,5,10.99,False
2025-05-25,S004,BEER_IPA_4PK,12,12.99,False
2025-05-25,S004,BEER_STOUT_6PK,7,11.99,False
2025-05-25,S004,ALE_PALE_6PK,-6,10.49,False
2025-05-25,S005,BEER_LAGER_6PK,3,10.99,False
2025-05-25,S005,BEER_IPA_4PK,15,10.392000000000001,True
2025-05-25,S005,BEER_STOUT_6PK,6,11.99,False
2025-05-25,S005,ALE_PALE_6PK,11,10.49,False
2025-05-26,S001,BEER_LAGER_6PK,1,10.99,False
2025-05-26,S001,BEER_IPA_4PK,6,12.99,False
2025-05-26,S001,BEER_STOUT_6PK,7,11.99,False
2025-05-26,S001,ALE_PALE_6PK,10,10.49,False
2025-05-26,S002,BEER_LAGER_6PK,7,10.99,False
2025-05-26,S002,BEER_IPA_4PK,3,12.99,False
2025-05-26,S002,BEER_STOUT_6PK,3,11.99,False
2025-05-26,S002,ALE_PALE_6PK,7,10.49,False
2025-05-26,S003,BEER_LAGER_6PK,3,10.99,False
2025-05-26,S003,BEER_IPA_4PK,3,12.99,False
2025-05-26,S003,BEER_STOUT_6PK,4,9.592,True
2025-05-26,S003,ALE_PALE_6PK,8,10.49,False
2025-05-26,S003,UNKNOWN_SKU_999,2,5.0,False
2025-05-26,S004,BEER_LAGER_6PK,5,10.99,False
2025-05-26,S004,BEER_IPA_4PK,4,12.99,False
2025-05-26,S004,BEER_STOUT_6PK,2,11.99,False
2025-05-26,S004,ALE_PALE_6PK,3,10.49,False
2025-05-26,S005,BEER_LAGER_6PK,2,10.99,False
2025-05-26,S005,BEER_IPA_4PK,6,12.99,False
2025-05-26,S005,BEER_STOUT_6PK,3,11.99,False
2025-05-26,S005,ALE_PALE_6PK,6,10.49,False
2025-05-27,S001,BEER_LAGER_6PK,5,10.99,False
2025-05-27,S001,BEER_IPA_4PK,4,12.99,False
2025-05-27,S001,BEER_STOUT_6PK,6,11.99,False
2025-05-27,S001,ALE_PALE_6PK,6,10.49,False
2025-05-27,S002,BEER_LAGER_6PK,6,10.99,False
2025-05-27,S002,BEER_IPA_4PK,10,10.392000000000001,True
2025-05-27,S002,BEER_STOUT_6PK,10,11.99,False
2025-05-27,S002,ALE_PALE_6PK,12,10.49,False
2025-05-27,S003,BEER_LAGER_6PK,5,10.99,False
2025-05-27,S003,BEER_IPA_4PK,7,12.99,False
2025-05-27,S003,BEER_STOUT_6PK,10,11.99,False
2025-05-27,S003,ALE_PALE_6PK,2,10.49,False
2025-05-27,S004,BEER_LAGER_6PK,4,10.99,False
2025-05-27,S004,BEER_IPA_4PK,6,12.99,False
2025-05-27,S004,BEER_STOUT_6PK,4,11.99,False
2025-05-27,S004,ALE_PALE_6PK,5,10.49,False
2025-05-27,S005,BEER_LAGER_6PK,3,10.99,False
2025-05-27,S005,BEER_IPA_4PK,3,12.99,False
2025-05-27,S005,BEER_STOUT_6PK,3,11.99,False
2025-05-27,S005,ALE_PALE_6PK,6,10.49,False
2025-05-28,S001,BEER_LAGER_6PK,5,10.99,False
2025-05-28,S001,BEER_IPA_4PK,9,12.99,False
2025-05-28,S001,BEER_STOUT_6PK,1,11.99,False
2025-05-28,S001,ALE_PALE_6PK,5,10.49,False
2025-05-28,S002,BEER_LAGER_6PK,6,10.99,False
2025-05-28,S002,BEER_IPA_4PK,5,12.99,False
2025-05-28,S002,BEER_STOUT_6PK,8,11.99,False
2025-05-28,S002,ALE_PALE_6PK,4,10.49,False
2025-05-28,S003,BEER_LAGER_6PK,6,10.99,False
2025-05-28,S003,BEER_IPA_4PK,5,12.99,False
2025-05-28,S003,BEER_STOUT_6PK,7,11.99,False
2025-05-28,S003,ALE_PALE_6PK,6,8.392000000000001,True
2025-05-28,S004,BEER_LAGER_6PK,7,10.99,False
2025-05-28,S004,BEER_IPA_4PK,4,12.99,False
2025-05-28,S004,BEER_STOUT_6PK,5,11.99,False
2025-05-28,S004,ALE_PALE_6PK,5,10.49,False
2025-05-28,S005,BEER_LAGER_6PK,5,10.99,False
2025-05-28,S005,BEER_IPA_4PK,9,10.392000000000001,True
2025-05-28,S005,BEER_STOUT_6PK,5,11.99,False
2025-05-28,S005,ALE_PALE_6PK,3,10.49,False
2025-05-29,S001,BEER_LAGER_6PK,3,10.99,False
2025-05-29,S001,BEER_IPA_4PK,5,12.99,False
2025-05-29,S001,BEER_STOUT_6PK,4,11.99,False
2025-05-29,S001,ALE_PALE_6PK,5,10.49,False
2025-05-29,S002,BEER_LAGER_6PK,2,10.99,False
2025-05-29,S002,BEER_IPA_4PK,8,12.99,False
2025-05-29,S002,BEER_STOUT_6PK,4,11.99,False
2025-05-29,S002,ALE_PALE_6PK,1,10.49,False
2025-05-29,S003,BEER_LAGER_6PK,3,10.99,False
2025-05-29,S003,BEER_IPA_4PK,6,12.99,False
2025-05-29,S003,BEER_STOUT_6PK,7,11.99,False
2025-05-29,S003,ALE_PALE_6PK,5,10.49,False
2025-05-29,S004,BEER_LAGER_6PK,3,10.99,False
2025-05-29,S004,BEER_IPA_4PK,5,12.99,False
2025-05-29,S004,BEER_STOUT_6PK,4,11.99,False
2025-05-29,S004,ALE_PALE_6PK,4,10.49,False
2025-05-29,S005,BEER_LAGER_6PK,2,10.99,False
2025-05-29,S005,BEER_IPA_4PK,3,12.99,False
2025-05-29,S005,BEER_STOUT_6PK,4,11.99,False
2025-05-29,S005,ALE_PALE_6PK,6,10.49,False
2025-05-29,S005,UNKNOWN_SKU_999,8,5.0,False
2025-05-30,S001,BEER_LAGER_6PK,5,10.99,False
2025-05-30,S001,BEER_IPA_4PK,3,10.392000000000001,True
2025-05-30,S001,BEER_STOUT_6PK,3,11.99,False
2025-05-30,S001,ALE_PALE_6PK,6,10.49,False
2025-05-30,S002,BEER_LAGER_6PK,6,10.99,False
2025-05-30,S002,BEER_IPA_4PK,9,12.99,False
2025-05-30,S002,BEER_STOUT_6PK,5,11.99,False
2025-05-30,S002,ALE_PALE_6PK,3,10.49,False
2025-05-30,S003,BEER_LAGER_6PK,9,8.792,True
2025-05-30,S003,BEER_IPA_4PK,4,12.99,False
2025-05-30,S003,BEER_STOUT_6PK,7,9.592,True
2025-05-30,S003,ALE_PALE_6PK,4,10.49,False
2025-05-30,S004,BEER_LAGER_6PK,7,10.99,False
2025-05-30,S004,BEER_IPA_4PK,9,12.99,False
2025-05-30,S004,BEER_STOUT_6PK,6,11.99,False
2025-05-30,S004,ALE_PALE_6PK,5,10.49,False
2025-05-30,S005,BEER_LAGER_6PK,2,10.99,False
2025-05-30,S005,BEER_IPA_4PK,-7,12.99,False
2025-05-30,S005,BEER_STOUT_6PK,2,11.99,False
2025-05-30,S005,ALE_PALE_6PK,5,10.49,False
2025-05-31,S001,BEER_LAGER_6PK,10,10.99,False
2025-05-31,S001,BEER_IPA_4PK,8,12.99,False
2025-05-31,S001,BEER_STOUT_6PK,11,11.99,False
2025-05-31,S001,ALE_PALE_6PK,9,10.49,False
2025-05-31,S002,BEER_LAGER_6PK,15,10.99,False
2025-05-31,S002,BEER_IPA_4PK,10,12.99,False
2025-05-31,S002,BEER_STOUT_6PK,6,11.99,False
2025-05-31,S002,ALE_PALE_6PK,11,10.49,False
2025-05-31,S002,UNKNOWN_SKU_999,11,5.0,False
2025-05-31,S003,BEER_LAGER_6PK,10,10.99,False
2025-05-31,S003,BEER_IPA_4PK,6,12.99,False
2025-05-31,S003,BEER_STOUT_6PK,3,11.99,False
2025-05-31,S003,ALE_PALE_6PK,5,10.49,False
2025-05-31,S004,BEER_LAGER_6PK,5,10.99,False
2025-05-31,S004,BEER_IPA_4PK,11,12.99,False
2025-05-31,S004,BEER_STOUT_6PK,15,9.592,True
2025-05-31,S004,ALE_PALE_6PK,8,10.49,False
2025-05-31,S005,BEER_LAGER_6PK,10,10.99,False
2025-05-31,S005,BEER_IPA_4PK,8,12.99,False
2025-05-31,S005,BEER_STOUT_6PK,8,11.99,False
2025-05-31,S005,ALE_PALE_6PK,8,10.49,False
